BedroomCount,LivingArea,Furnished,Fireplace,TerraceArea,GardenArea,Facades,SwimmingPool,EnergyConsumptionPerSqm,Latitude,Longitude,Condition#,KitchenType#,PropertySubType_Apartment_Block,PropertySubType_Bungalow,PropertySubType_Castle,PropertySubType_Chalet,PropertySubType_Country_Cottage,PropertySubType_Duplex,PropertySubType_Exceptional_Property,PropertySubType_Farmhouse,PropertySubType_Flat_Studio,PropertySubType_Ground_Floor,PropertySubType_House,PropertySubType_Kot,PropertySubType_Loft,PropertySubType_Manor_House,PropertySubType_Mansion,PropertySubType_Mixed_Use_Building,PropertySubType_Other_Property,PropertySubType_Penthouse,PropertySubType_Service_Flat,PropertySubType_Town_House,PropertySubType_Triplex,PropertySubType_Villa
5,180.0,0,0,0.0,805.0,4,0,391.0,50.5608524,5.5748928,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,166.0,0,0,0.0,236.0,,0,,50.9532972,5.0182312,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,180.0,0,0,0.0,972.0,4,0,,50.3350695,5.6813465,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,79.0,0,0,6.0,0.0,3,0,,51.1644991,4.9843997,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,162.0,0,1,0.0,1236.0,4,0,809.0,51.2783527,4.7185445,2.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,100.0,0,0,0.0,462.0,3,0,640.0,50.8688041,4.0181204,0.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,135.0,0,0,0.0,372.0,,0,20.0,50.8292567,3.2715015,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,222.0,0,0,1.0,0.0,2,0,30.0,50.9987209,3.7517136,4.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,189.0,0,0,1.0,271.0,2,0,261.0,51.1244425,4.1979075,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,225.0,0,0,0.0,618.0,3,0,,51.0153785,4.0036359,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,90.0,1,0,0.0,0.0,2,0,340.0,51.1178312,2.6261837,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,162.0,0,1,0.0,89.0,2,0,380.0,51.2315081,4.4297301,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,186.0,0,0,0.0,318.0,3,0,,50.7558916,3.9656483,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,109.0,0,0,12.0,0.0,3,0,,51.0488249,4.0761069,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,165.0,0,0,18.0,90.0,2,0,396.0,51.0297764,4.4912112,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,145.0,0,0,0.0,0.0,,0,122.0,50.8276813,3.2611868,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,130.0,0,0,0.0,0.0,,0,168.0,51.1768296,4.8370908,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,124.0,0,0,16.0,275.0,2,0,373.0,50.589055,5.8860554,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,144.0,0,0,0.0,405.0,,0,0.0,50.8943835,5.5224949,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,147.0,0,0,0.0,746.0,3,0,125.0,50.7971521,5.3570731,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,355.0,0,0,0.0,1871.0,,0,119.0,50.8296086,5.5393156,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,362.0,0,0,0.0,2322.0,,0,389.0,51.2534999,4.6146555,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,243.0,0,1,0.0,72.0,2,0,213.0,51.224517,4.4181712,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,143.0,0,0,20.0,150.0,1,0,,49.6844945,5.8267305,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,166.0,0,0,0.0,331.0,4,0,522.0,51.1114704,3.1420756,2.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,285.0,0,0,0.0,2235.0,4,0,205.0,51.0988953,3.0688311,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,207.0,0,0,0.0,247.0,2,0,205.0,51.1713982,4.4662776,2.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,110.0,0,0,0.0,756.0,3,0,189.0,51.0579785,4.2129034,,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,76.0,0,0,10.0,0.0,,0,,50.8047347,3.184904,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,183.0,0,0,0.0,731.0,4,0,,51.0190294,2.866528,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,151.0,0,0,0.0,295.0,,0,,50.8619159,2.8927568,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,234.0,0,0,0.0,2100.0,4,0,224.0,50.4616547,4.4948654,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,172.0,0,0,0.0,190.0,2,0,374.0,50.9424761,4.0578807,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,139.0,0,0,21.0,0.0,3,0,,51.0509079,4.3725808,,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,89.0,0,0,60.0,0.0,3,0,184.0,51.3417544,3.244087,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,125.0,0,1,0.0,514.0,4,0,743.0,51.361645,4.3098017,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,114.0,0,0,6.0,0.0,3,0,585.0,51.0648274,3.7608413,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,154.0,0,0,0.0,267.0,3,0,,50.890815,3.355971,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,560.0,0,0,0.0,0.0,2,0,,51.3153504,4.428923,3.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,440.0,0,0,0.0,526.0,2,0,867.0,50.9218847,3.2161033,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,125.0,0,0,0.0,189.0,2,0,217.0,50.9132511,4.3778776,5.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,200.0,0,0,0.0,244.0,,0,675.0,51.1791503,4.9019917,1.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,180.0,0,0,20.0,0.0,,0,233.0,49.5631872,5.8300174,1.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,119.0,0,0,0.0,0.0,,0,166.0,51.0163572,5.2846232,3.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,155.0,0,0,0.0,91.0,,0,200.0,51.0529618,3.7055726,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,288.0,0,1,1.0,1870.0,4,0,136.0,50.1660176,4.182086,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,210.0,0,0,0.0,0.0,3,0,229.0,50.8721219,4.3001874,,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,109.0,0,0,29.0,0.0,4,0,,51.1680533,3.8590892,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,55.0,0,0,0.0,0.0,2,0,164.0,51.100804,2.5946698,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,117.0,0,0,4.0,0.0,3,0,227.0,50.7289638,5.6993261,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,865.0,0,0,0.0,341.0,4,0,573.0,50.93068,5.3348872,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,85.0,0,1,0.0,0.0,2,0,110.0,50.743365,4.2531537,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,63.0,0,0,19.0,0.0,3,0,93.2,50.8277845,4.29989,5.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,104.0,0,0,8.0,0.0,4,0,44.0,50.8654677,4.3437172,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,101.0,0,0,0.0,0.0,2,0,73.0,50.5805476,5.5075192,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,159.0,0,0,0.0,245.0,2,0,,50.4039441,4.2606673,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,151.0,0,0,5.0,200.0,2,0,119.0,50.9248383,4.2710262,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,353.0,0,0,0.0,703.0,4,0,149.0,51.1639134,4.426546,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,588.0,0,0,0.0,1250.0,4,0,361.0,51.1831676,5.1169219,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,217.0,0,0,0.0,534.0,3,0,,50.9150013,5.0048295,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,54.0,0,0,10.0,0.0,,0,91.0,50.7814926,4.2893379,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,170.0,0,0,0.0,152.0,,0,482.0,50.9244239,3.2226351,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,110.0,0,0,0.0,130.0,2,0,,51.1713358,4.397508,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,336.0,0,0,0.0,550.0,4,0,117.0,51.1258449,4.2086755,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,185.0,1,0,0.0,388.0,2,0,,50.881745,4.0773829,5.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,52.0,0,0,0.0,0.0,,0,196.0,51.2146822,2.8757331,2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,173.0,0,0,0.0,134.0,3,0,723.0,50.9447935,3.1136006,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,53.0,0,0,0.0,0.0,,0,143.0,50.6376342,5.5618958,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,96.0,0,0,0.0,0.0,4,0,,50.7591536,3.4867692,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,110.0,0,1,16.0,0.0,3,0,,51.0537594,3.7694523,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,120.0,0,0,16.0,0.0,3,0,,50.7759955,3.440509,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,141.0,0,0,0.0,462.0,3,0,,51.2688772,3.2219006,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,120.0,0,0,0.0,480.0,,0,448.0,51.250871,3.0033863,1.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,140.0,0,1,0.0,445.0,3,0,378.0,51.1826427,4.5923166,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,180.0,0,0,0.0,598.0,4,0,269.0,50.6534731,5.9596314,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,86.0,0,0,32.0,0.0,2,0,79.0,50.504318,4.3841702,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,170.0,0,0,0.0,115.0,2,0,257.0,51.1873493,4.3772147,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,250.0,0,0,0.0,221.0,3,0,,50.1562592,5.6771234,1.0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,87.0,0,0,0.0,45.0,,0,521.0,50.8716038,3.618703,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,175.0,0,0,6.0,360.0,2,0,300.0,50.4776385,4.8436967,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,80.0,0,0,12.0,0.0,2,0,,50.6681041,5.626373,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,86.0,0,1,27.0,0.0,4,0,,50.9553706,4.2332402,3.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,60.0,0,0,0.0,0.0,2,0,,50.8246048,4.343014,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,82.0,0,0,0.0,0.0,,0,,51.2016556,3.8104017,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,75.0,0,1,6.0,0.0,,0,,51.1865786,2.8142944,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,101.0,0,0,0.0,0.0,2,0,128.0,51.2528609,4.4346115,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,101.0,0,0,0.0,0.0,2,0,,51.1334565,4.3881716,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,72.0,0,0,8.0,0.0,2,0,,51.1648688,5.0031005,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,188.0,0,0,0.0,446.0,4,0,691.0,51.1838338,4.5892042,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,219.0,0,1,0.0,786.0,4,0,224.0,50.6025904,4.3209801,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,88.0,0,0,13.0,0.0,,0,,51.0656297,3.7636912,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,83.0,0,0,6.0,0.0,,0,139.0,51.207382,4.4575337,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,99.0,0,0,11.0,0.0,2,0,,51.00886,3.7022223,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,294.0,0,0,0.0,123.0,2,0,223.0,50.6059654,5.8562177,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,93.0,0,0,20.0,0.0,2,0,64.0,50.8991488,4.3533307,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,118.0,0,1,0.0,0.0,2,0,91.0,51.0949359,4.3528467,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,93.0,0,0,15.0,0.0,4,0,96.0,50.7189322,5.9634847,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,184.0,0,0,0.0,302.0,3,0,169.0,51.1121954,4.349376,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,107.0,0,0,0.0,0.0,,0,103.0,51.2212228,5.4273785,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,132.0,0,1,0.0,182.0,2,0,513.0,51.1791388,4.3834809,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,77.0,0,1,0.0,0.0,2,0,99.0,50.7511245,4.339852,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,250.0,0,0,0.0,915.0,4,0,164.0,51.0449092,3.9187984,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,238.0,0,0,0.0,225.0,2,0,241.0,50.9055167,4.4364729,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,173.0,0,0,0.0,391.0,3,0,241.0,50.5592896,4.0983875,,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,175.0,0,0,0.0,380.0,3,0,,50.9222931,5.4495345,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,166.0,0,0,0.0,377.0,4,0,,50.9011593,3.6562047,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,103.0,0,0,0.0,72.0,2,0,258.0,51.0986469,3.9977268,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,110.0,0,0,11.0,0.0,3,0,70.0,50.2275301,5.3505729,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,218.0,0,0,0.0,75.0,2,0,243.0,51.0339802,3.7566377,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,108.0,0,0,0.0,174.0,2,0,,50.8161189,3.3382318,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,69.0,0,0,6.0,0.0,,0,,51.1313982,5.4531255,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,170.0,0,0,0.0,2790.0,4,0,249.0,50.2481223,5.6414517,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,87.0,1,0,8.0,0.0,,0,51.0,51.3423145,3.2854261,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,77.0,0,0,0.0,0.0,,0,140.0,50.8568219,3.3149329,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,179.0,0,0,25.0,400.0,2,0,128.0,50.8931496,5.3552516,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,367.0,0,0,0.0,1455.0,4,0,198.0,51.2074689,3.2836426,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,70.0,0,0,0.0,0.0,2,0,,50.389493,4.4080704,4.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,135.0,0,0,0.0,0.0,2,0,188.0,51.2007608,4.4735686,3.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,199.0,0,0,0.0,108.0,2,0,444.0,50.8044389,4.941639,1.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,118.0,0,0,0.0,0.0,2,0,118.0,51.0731272,3.7098999,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,158.0,0,0,0.0,584.0,3,0,746.0,50.8295656,4.987199,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,125.0,0,1,0.0,764.0,3,0,195.0,50.8911264,4.1371475,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,162.0,0,0,0.0,297.0,2,0,399.0,50.8066744,4.9315416,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,96.0,0,0,0.0,0.0,3,0,99.0,50.7193702,5.2121553,5.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,141.0,0,0,16.0,0.0,,0,,50.7115297,4.3551238,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,210.0,0,0,0.0,292.0,2,0,374.0,50.7689269,3.8783917,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,130.0,0,0,0.0,420.0,3,0,400.0,51.1104909,3.3879566,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,140.0,0,0,0.0,1140.0,4,0,257.0,50.8163938,4.9502859,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,297.0,0,0,0.0,5049.0,4,0,323.0,51.2617738,3.3159209,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,311.0,0,0,0.0,1191.0,4,0,178.0,50.9343654,4.5570625,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,207.0,0,1,0.0,317.0,3,0,425.0,51.3608928,4.3129839,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,208.0,0,0,0.0,1337.0,4,1,,51.1540901,4.6245134,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,80.0,0,0,0.0,180.0,2,0,198.0,50.9150702,3.2155276,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,98.0,0,0,0.0,108.0,2,0,390.0,51.0109033,4.1144708,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,123.0,0,0,0.0,783.0,3,0,,50.9893706,4.9609935,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,215.0,0,1,20.0,600.0,4,0,,50.9504882,3.8103848,3.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,214.0,0,1,0.0,0.0,2,0,205.0,50.411193,4.5184736,3.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,210.0,0,0,16.0,222.0,2,0,,50.9990862,3.7472491,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,202.0,0,1,0.0,895.0,4,0,188.0,51.2683962,5.1188419,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,800.0,0,0,40.0,266.0,2,0,,50.8378976,4.333682,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,85.0,0,0,0.0,46.0,,0,423.0,51.0682448,3.6983062,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,295.0,0,0,28.0,87.0,2,0,227.0,51.2254383,4.4086525,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,117.0,0,0,55.0,0.0,2,0,17.0,50.8673998,3.7877003,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,179.0,0,0,0.0,855.0,,0,644.0,51.0069966,3.205574,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,56.0,0,0,0.0,0.0,2,0,,51.1941896,4.4921795,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,110.0,0,0,21.0,135.0,2,0,163.0,50.6378993,5.6774615,5.0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,85.0,0,0,0.0,0.0,,0,125.0,51.3504241,3.2904199,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,174.0,0,0,0.0,354.0,3,0,,50.9241531,5.6836514,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,370.0,0,0,0.0,11900.0,4,0,31.0,51.3574243,4.46725,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,72.0,0,0,0.0,0.0,,0,115.0,50.4154472,4.1890804,,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,78.0,0,0,0.0,0.0,2,0,107.0,51.2054406,3.2290026,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,88.0,0,1,14.0,0.0,4,0,,50.7095092,5.6217044,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,70.0,0,0,0.0,1067.0,4,0,500.0,50.2880452,5.3101958,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,147.0,0,0,13.0,0.0,2,0,111.0,51.3343755,4.3747306,3.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,127.0,1,0,0.0,1580.0,4,0,676.0,50.3016004,5.4691884,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,197.0,0,0,0.0,406.0,3,0,363.0,51.2135146,4.6945692,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,97.0,0,0,0.0,0.0,,0,,51.1294295,3.0247358,3.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
